source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,ra_parallax_corr,dec_pmdec_corr,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,l,b,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,teff_gspphot_upper,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
4057633557926034816,267.125459818979,-28.150360787197624,1.0879708622358804,0.35990557,1.1618271089849526,0.53136426,-0.7735535464188765,0.12763672,-0.23028119,0.8977099,false,19.500113,,,,,,,,"NOT_AVAILABLE",1.000076686911156,-0.1337781390608789,0,false,false,false,false,false,false,false,,,,,,,,,"267.12499999999994 -28.149999999999995",267.12499999999994,-28.149999999999995,0.0,0.0,0.0,0.0,2000.0,5.427153422432757E-4
4057670047959302656,267.4125049676634,-27.766748429057102,0.25521569929199084,0.5605113,-1.1435327009468856,0.69798005,0.07189003951851922,0.041301027,-0.7440661,0.9762897,false,19.829512,21.221752,18.842556,0,2.3791962,1.3922405,0.98695564,,"NOT_AVAILABLE",1.4594790418635932,-0.15360103078316137,0,false,false,false,false,false,false,false,,,,,,,,,"267.4125 -27.766666666666666",267.4125,-27.766666666666666,0.0,0.0,0.0,0.0,2000.0,8.188046283227618E-5
4067385916820955392,268.22951801811814,-25.46637117915708,0.06027089877987782,0.27553245,1.5898004377609447,0.3909387,-0.6339415265518574,0.10014195,-0.8778235,0.9947207,false,18.586002,19.788204,16.810762,9,2.9774418,1.2022018,1.77524,,"NOT_AVAILABLE",3.8099881142224166,0.3944039801182293,0,false,false,false,false,false,false,false,,,,,,,,,"268.22916666666663 -25.46666666666666",268.22916666666663,-25.46666666666666,0.0,0.0,0.0,0.0,2000.0,4.335169506910064E-4
4067385916826850560,268.2288226522484,-25.466703399398593,,,,,,,,,false,20.82689,21.368237,19.217253,2,2.1509838,0.5413456,1.6096382,,"NOT_AVAILABLE",3.809382865728735,0.3947757286074655,0,false,false,false,false,false,false,false,,,,,,,,,"268.22916666666663 -25.46666666666666",268.22916666666663,-25.46666666666666,0.0,0.0,0.0,0.0,2000.0,3.1275302774545007E-4
4117915726102856704,262.67532458724867,-21.483629125945598,0.3256384592511369,0.21231426,-10.11436851294093,0.25180107,-0.5355291128032308,-0.17630593,-0.504811,1.0053611,false,18.665312,19.091946,17.240131,29,1.8518143,0.42663383,1.4251804,,"NOT_AVAILABLE",4.526202623255078,6.819831905644926,0,false,false,false,false,false,false,false,,,,,,,,,"262.67499999999995 -21.48333333333333",262.67499999999995,-21.48333333333333,0.0,0.0,0.0,0.0,2000.0,4.227516915271952E-4
4117030206952579584,266.8338787227556,-22.266789201919025,0.5304047333309418,0.0894701,-3.321433123397321,0.089414045,-3.3208441947847755,-0.13081451,-0.70293665,1.0869819,false,16.925041,17.742516,15.898817,39,1.8436985,0.81747437,1.0262241,,"NOT_AVAILABLE",5.905153018215038,3.129517649849563,0,true,false,false,false,false,true,true,9590.823,9736.596,4.3405,-0.5574,2017.0187,4.0964,3.371,1.8531,"266.8333333333333 -22.266666666666666",266.8333333333333,-22.266666666666666,0.0,0.0,0.0,0.0,2000.0,5.193812187485626E-4
4069314460246349696,269.3708548488194,-23.416998711161543,0.027652236349590076,0.3877777,-1.3403852535775742,0.39139873,-1.7651743522491234,-0.13603696,-0.4876589,0.915142,false,19.300251,,,,,,,,"NOT_AVAILABLE",6.103655771890022,0.5315237875077229,0,false,false,false,false,false,false,false,,,,,,,,,"269.3708333333333 -23.416666666666664",269.3708333333333,-23.416666666666664,0.0,0.0,0.0,0.0,2000.0,3.3263095081324773E-4
4117324390632551424,266.29214041326895,-21.366996668109955,0.18585583432587463,0.11719132,0.7499812945537345,0.1394254,-3.765299150331943,-0.035233654,-0.6972338,1.0062598,false,17.741322,19.033957,16.513742,35,2.520214,1.292635,1.2275791,,"NOT_AVAILABLE",6.416204917581233,4.025292425591233,0,false,false,false,false,false,true,true,4515.5415,4531.7627,4.1814,-1.0367,781.6826,3.6928,2.5763,1.4206,"266.29166666666663 -21.366666666666664",266.29166666666663,-21.366666666666664,0.0,0.0,0.0,0.0,2000.0,5.509489413251127E-4
4117324394939574144,266.29153211925586,-21.366986179424366,-0.3694342057577779,0.19723618,-3.6983837381163878,0.22743966,-3.78262245150197,-0.10593039,-0.69706774,1.0637813,false,18.57108,,,,,,,,"NOT_AVAILABLE",6.415919527792916,4.025782290442233,0,false,false,false,false,false,false,false,,,,,,,,,"266.29166666666663 -21.366666666666664",266.29166666666663,-21.366666666666664,0.0,0.0,0.0,0.0,2000.0,3.432031180305946E-4
4089333573534724992,276.0420077519035,-23.80003743950504,-2.731568007789277,0.7285338,1.88302558417657,0.76688814,-8.428972734267793,-0.10561072,-0.39453697,1.6922283,false,19.38284,19.642181,18.057388,15,1.5847931,0.2593422,1.3254509,,"NOT_AVAILABLE",8.711739654382248,-5.0110064336885936,0,false,false,false,false,false,false,false,,,,,,,,,"276.04166666666663 -23.8",276.04166666666663,-23.8,0.0,0.0,0.0,0.0,2000.0,3.1431693788373577E-4
4089333573534932224,276.0419770671102,-23.799586653326845,,,,,,,,,false,20.544674,,,,,,,,"NOT_AVAILABLE",8.712128065036111,-5.010773443287239,0,false,false,false,false,false,false,false,,,,,,,,,"276.04166666666663 -23.8",276.04166666666663,-23.8,0.0,0.0,0.0,0.0,2000.0,5.015116514897035E-4
4089333577671997440,276.04132302274724,-23.79956574141944,,,,,,,,,false,20.38768,,,,,,,,"NOT_AVAILABLE",8.711869389379572,-5.0102329356551705,0,false,false,false,false,false,false,false,,,,,,,,,"276.04166666666663 -23.8",276.04166666666663,-23.8,0.0,0.0,0.0,0.0,2000.0,5.361352318657464E-4
4097646362308916736,273.99185806825494,-16.449851943931108,0.9122694532075151,0.39732105,-0.5616222570052536,0.5417744,-3.2712257550852537,-0.02662474,0.31393,1.2422241,false,19.174587,21.759167,17.70218,0,4.056986,2.5845795,1.4724064,,"NOT_AVAILABLE",14.302982297100188,0.14061613065039835,0,false,false,false,false,false,false,false,,,,,,,,,"273.9916666666666 -16.45",273.9916666666666,-16.45,0.0,0.0,0.0,0.0,2000.0,2.3583355314357445E-4
4146137543825177088,274.5080992119789,-15.450415721647254,0.5457368771006224,0.14684364,4.727127519474898,0.17229143,-0.8002915939911137,-0.08661735,-0.4888694,0.95011675,false,18.07595,18.943148,17.183239,0,1.7599087,0.86719704,0.89271164,,"NOT_AVAILABLE",15.41824462546572,0.1786186536842871,0,false,false,false,false,false,true,true,3936.6743,4029.9504,4.7166,-0.9331,762.2383,0.3864,0.2785,0.1497,"274.50833333333327 -15.449999999999998",274.50833333333327,-15.449999999999998,0.0,0.0,0.0,0.0,2000.0,4.730193060291849E-4
4097077369358284672,277.41715125721447,-16.133228937002947,,,,,,,,,false,20.629135,,,,,,,,"NOT_AVAILABLE",16.124982413402435,-2.614707417909582,0,false,false,false,false,false,false,false,,,,,,,,,"277.41666666666663 -16.133333333333333",277.41666666666663,-16.133333333333333,0.0,0.0,0.0,0.0,2000.0,4.7706893017719306E-4
4104053770722259456,277.7288949094893,-14.866644732230808,,,,,,,,,false,20.57872,,,,,,,,"NOT_AVAILABLE",17.388331027834827,-2.2963383649979443,0,false,false,false,false,false,false,false,,,,,,,,,"277.72916666666663 -14.866666666666664",277.72916666666663,-14.866666666666664,0.0,0.0,0.0,0.0,2000.0,2.6357452533839825E-4
4152810926550655744,275.99165890029593,-12.383725381423124,,,,,,,,,false,20.861889,21.818384,18.671093,0,3.1472912,0.9564953,2.190796,,"NOT_AVAILABLE",18.801662573306203,0.352866831289284,0,false,false,false,false,false,false,false,,,,,,,,,"275.9916666666666 -12.383333333333333",275.9916666666666,-12.383333333333333,0.0,0.0,0.0,0.0,2000.0,3.921214699817044E-4
4104877614123571712,277.458806537374,-12.966704776143319,0.3858241142629207,0.48345956,0.4403687872018857,0.5423043,-2.2068865947103973,-0.084317245,-0.24920072,1.1591339,false,19.597952,20.753605,17.992544,20,2.7610607,1.155653,1.6054077,,"NOT_AVAILABLE",18.952442865229127,-1.1853112636610565,0,false,false,false,false,false,false,false,,,,,,,,,"277.4583333333333 -12.966666666666663",277.4583333333333,-12.966666666666663,0.0,0.0,0.0,0.0,2000.0,4.627097150038737E-4
4153196197999864576,276.2329199603248,-12.116965228565013,,,,,,,,,false,20.255327,21.25023,18.106274,8,3.1439571,0.99490356,2.1490536,,"NOT_AVAILABLE",19.147730980803036,0.26927624811452816,0,false,false,false,false,false,false,false,,,,,,,,,"276.2333333333333 -12.116666666666664",276.2333333333333,-12.116666666666664,0.0,0.0,0.0,0.0,2000.0,5.024813861528039E-4
4153196202293424128,276.23343286931777,-12.117050198818307,0.025392331726407424,1.0008339,0.9297687642768492,1.8647858,-4.305560762664867,-0.3560766,-0.74238926,1.0795757,false,20.412773,22.318342,18.33332,1,3.9850216,1.9055691,2.0794525,,"NOT_AVAILABLE",19.147890250686622,0.26879319772204,0,false,false,false,false,false,false,false,,,,,,,,,"276.2333333333333 -12.116666666666664",276.2333333333333,-12.116666666666664,0.0,0.0,0.0,0.0,2000.0,3.9568648788155944E-4
4154911234277658112,277.79961195359874,-10.78295231781394,0.5150438648477854,0.15628017,-4.622418280765383,0.1780377,-7.150027646484873,0.030472582,-0.42008105,1.0030208,false,18.323734,21.3279,16.787994,1,4.5399055,3.0041656,1.5357399,,"NOT_AVAILABLE",21.042700512357545,-0.4699224169555832,0,false,false,false,false,false,false,false,4712.9946,4856.996,1.5256,-1.4157,6289.152,9.9745,6.2227,3.6479,"277.79999999999995 -10.783333333333331",277.79999999999995,-10.783333333333331,0.0,0.0,0.0,0.0,2000.0,5.389638239843574E-4
4156327435315015424,278.68721127874767,-8.799723858459098,0.9717914678146666,0.43614745,1.418734971115132,0.69667315,0.24658909395421624,0.061114132,-0.55674946,0.9348521,false,19.62955,21.018114,18.576387,0,2.4417267,1.3885632,1.0531635,,"NOT_AVAILABLE",23.205786229108195,-0.3304583284614546,0,false,false,false,false,false,false,false,,,,,,,,,"278.68749999999994 -8.799999999999999",278.68749999999994,-8.799999999999999,0.0,0.0,0.0,0.0,2000.0,3.970682066941074E-4
4251847615369658240,281.2914130541206,-8.000384528957701,1.4537458265035221,0.34093416,-12.97297909868238,0.33113903,-6.012976459792516,-0.3721286,-0.14564295,0.9747332,false,19.177689,20.79086,18.095446,0,2.6954136,1.6131706,1.082243,,"NOT_AVAILABLE",25.096372996812967,-2.254979054204562,0,false,false,false,false,false,false,false,,,,,,,,,"281.29166666666663 -7.999999999999999",281.29166666666663,-7.999999999999999,0.0,0.0,0.0,0.0,2000.0,4.5927766391411646E-4
4258282262351599744,280.9789510693875,-3.8830619360303915,-0.046222047316992594,0.4323283,1.1593881028400577,0.45847988,-1.6231321188364116,-0.11539248,-0.24810062,1.1209924,false,19.678814,21.363888,17.933825,20,3.4300632,1.6850739,1.7449894,,"NOT_AVAILABLE",28.619239731064635,-0.09975174011521633,0,false,false,false,false,false,false,false,,,,,,,,,"280.97916666666663 -3.883333333333333",280.97916666666663,-3.883333333333333,0.0,0.0,0.0,0.0,2000.0,3.463026111827272E-4
4258282266664857344,280.97930375109206,-3.8830125972348104,,,,,,,,,false,20.717764,,,,,,,,"NOT_AVAILABLE",28.619444394475927,-0.10004219026872935,0,false,false,false,false,false,false,false,,,,,,,,,"280.97916666666663 -3.883333333333333",280.97916666666663,-3.883333333333333,0.0,0.0,0.0,0.0,2000.0,3.486797930251228E-4
4259257911414787584,282.7916491508701,-1.5169060906225957,-0.6571829137848192,1.1408569,-2.61312405224067,1.1554927,-3.994924645826629,-0.3994309,-0.5794408,0.9582225,false,20.571987,21.786814,19.849575,0,1.9372387,1.2148266,0.7224121,,"NOT_AVAILABLE",31.550912909280598,-0.6312690605810087,0,false,false,false,false,false,false,false,,,,,,,,,"282.79166666666663 -1.5166666666666666",282.79166666666663,-1.5166666666666666,0.0,0.0,0.0,0.0,2000.0,2.4006336421100608E-4
4266146317432778496,282.5205200847515,-0.41696435276986743,,,,,,,,,false,20.853157,,,,,,,,"NOT_AVAILABLE",32.40626637098185,0.11153330735272535,0,false,false,false,false,false,false,false,,,,,,,,,"282.5208333333333 -0.4166666666666666",282.5208333333333,-0.4166666666666666,0.0,0.0,0.0,0.0,2000.0,4.321301853554553E-4
4266251733110874880,282.8540637376558,-0.13284111693654466,1.2583083793647398,0.41999367,1.4943730084623055,0.42758974,-0.7463613947535159,-0.32444778,-0.079862736,1.0380073,false,19.640911,21.704462,18.538677,0,3.1657848,2.063551,1.1022339,,"NOT_AVAILABLE",32.81122322679633,-0.05575295265990607,0,false,false,false,false,false,false,false,,,,,,,,,"282.85416666666663 -0.1333333333333333",282.85416666666663,-0.1333333333333333,0.0,0.0,0.0,0.0,2000.0,5.028631079789478E-4
4266251733134294144,282.8542508385081,-0.13379350069783072,0.26226476659697223,0.8766431,-2.275661135344518,0.922358,-6.97612101035147,-0.33032438,0.13738596,1.1072867,false,20.37624,,,,,,,,"NOT_AVAILABLE",32.81046093039539,-0.05635374057711204,0,false,false,false,false,false,false,false,,,,,,,,,"282.85416666666663 -0.1333333333333333",282.85416666666663,-0.1333333333333333,0.0,0.0,0.0,0.0,2000.0,4.6780216305167694E-4
4266232869608041600,283.45883465083705,-0.03340334453462094,-0.2668306101206517,2.1605654,1.9024810772843068,1.4906603,3.5180658450571523,0.14216085,0.5108426,1.0233738,false,20.252039,20.86241,19.328312,1,1.5340977,0.61037064,0.92372704,,"NOT_AVAILABLE",33.17549428995272,-0.5486484474206114,0,false,false,false,false,false,false,false,,,,,,,,,"283.4583333333333 -0.0333333333333333",283.4583333333333,-0.0333333333333333,0.0,0.0,0.0,0.0,2000.0,5.061824993161809E-4
4266232869608050560,283.4580674369161,-0.03345396924760276,1.0930265933930232,1.0133892,-1.51985718977984,0.74448836,-4.179210701375941,-0.20430188,0.023880923,1.0083097,false,19.965563,21.824867,18.969162,0,2.8557053,1.8593044,0.99640083,,"NOT_AVAILABLE",33.175099368038516,-0.5479887271566024,0,false,false,false,false,false,false,false,,,,,,,,,"283.4583333333333 -0.0333333333333333",283.4583333333333,-0.0333333333333333,0.0,0.0,0.0,0.0,2000.0,2.9198271263425536E-4
4269399836735892736,286.6666259088188,4.466797386502211,0.28118564656266015,0.15704769,-3.5626853469721187,0.173553,-9.749413951205192,-0.2648826,0.061628353,1.0268921,false,18.190075,20.380342,16.884212,0,3.49613,2.1902676,1.3058624,,"NOT_AVAILABLE",38.64375913568999,-1.3409355506434455,0,false,false,false,false,false,false,true,,,,,,,,,"286.66666666666663 4.466666666666666",286.66666666666663,4.466666666666666,0.0,0.0,0.0,0.0,2000.0,1.3688974331285648E-4
4307244962529719040,287.041484904791,7.999855745357696,1.0533951612218733,1.5428158,-1.4579055753855652,1.259104,-3.8199538491943734,-0.38084355,0.46243146,1.0743383,false,,,19.526175,0,,,,,"NOT_AVAILABLE",41.952500748214185,-0.04647873807601498,0,false,false,false,false,false,false,false,,,,,,,,,"287.04166666666663 7.999999999999999",287.04166666666663,7.999999999999999,0.0,0.0,0.0,0.0,2000.0,2.3066618022410263E-4
4312489937946615936,286.4584476659088,10.49987859989537,0.4471444910348973,0.18556684,-0.684811904616879,0.20602891,-4.661779071828296,-0.16094998,-0.0022361137,0.9498872,false,18.764048,20.054924,17.670702,0,2.384222,1.2908764,1.0933456,,"NOT_AVAILABLE",43.908346003617204,1.6139006764848023,0,false,false,false,false,false,false,false,,,,,,,,,"286.4583333333333 10.499999999999998",286.4583333333333,10.499999999999998,0.0,0.0,0.0,0.0,2000.0,1.654563746673264E-4
4319639104291181440,290.95799880146933,14.100231432630755,1.2127664109268872,0.032495778,5.2264097464550066,0.030587547,-10.932460650872054,-0.34302709,0.10275361,1.0266012,false,15.229909,15.999301,14.364228,0,1.6350727,0.769392,0.8656807,,"NOT_AVAILABLE",49.14050464778997,-0.6024109779039638,0,true,false,false,false,false,true,true,5289.3174,5338.554,4.1981,-0.5901,792.8737,1.7262,1.3363,0.7286,"290.9583333333333 14.099999999999998",290.9583333333333,14.099999999999998,0.0,0.0,0.0,0.0,2000.0,3.9853577680629934E-4
4322026487658822016,294.7086593350852,17.233004506215504,,,,,,,,,false,19.400167,,,,,,,,"NOT_AVAILABLE",53.625387593030275,-2.2611284416381396,0,false,false,false,false,false,false,false,,,,,,,,,"294.7083333333333 17.23333333333333",294.7083333333333,17.23333333333333,0.0,0.0,0.0,0.0,2000.0,4.5285362768947225E-4
4322026487658822272,294.70878381519077,17.233087588362732,-1.852073146906521,0.4092468,-4.44197668865634,0.35643125,-4.423658038184703,-0.30713528,0.14823455,3.0934658,false,18.396296,18.990198,17.062317,45,1.9278812,0.5939026,1.3339787,,"NOT_AVAILABLE",53.625518379051165,-2.261191366757214,0,false,false,false,false,false,false,false,,,,,,,,,"294.7083333333333 17.23333333333333",294.7083333333333,17.23333333333333,0.0,0.0,0.0,0.0,2000.0,4.954924647364941E-4
